commodity_group,exporter,export_value,import_value
35,GNB,0.0,5272.0
35,GNQ,0.0,936622.0
35,KEN,0.0,5362566.0
35,LBR,0.0,164520.0
35,LBY,0.0,1376950.0
35,LSO,0.0,26954.0
35,MAR,0.0,2143572.0
35,MDG,0.0,1070998.0
35,MLI,0.0,26172.0
35,MOZ,0.0,1747672.0
35,MRT,0.0,494445.0
35,MUS,0.0,400283.0
35,MWI,0.0,379089.0
35,NAM,0.0,258356.0
35,NER,0.0,78029.0
35,NGA,91348.0,28431176.0
35,RWA,0.0,322311.0
35,SDN,0.0,1691437.0
35,SEN,0.0,2311617.0
35,SLE,0.0,299330.0
35,SOM,0.0,306513.0
35,STP,0.0,1856.0
35,SWZ,0.0,4958.0
35,SYC,0.0,90277.0
35,TCD,0.0,135573.0
35,TGO,0.0,2350709.0
35,TUN,0.0,1204205.0
35,TZA,0.0,3442757.0
35,UGA,0.0,274340.0
35,ZAF,238035.0,45073301.0
35,ZMB,490.0,528426.0
35,ZWE,0.0,207625.0
36,AGO,0.0,11138.0
36,BDI,0.0,970.0
36,BEN,0.0,65074.0
36,BFA,0.0,432344.0
36,BWA,0.0,1216223.0
36,CAF,0.0,0.0
36,CIV,0.0,651242.0
36,CMR,0.0,1013394.0
36,COD,0.0,42835.0
36,COG,0.0,2211995.0
36,COM,0.0,0.0
36,CPV,0.0,0.0
36,DJI,0.0,56146.0
36,DZA,0.0,209250.0
36,EGY,0.0,2447914.0
36,ERI,0.0,12000.0
36,ETH,0.0,1169581.0
36,GAB,0.0,198161.0
36,GHA,0.0,1419394.0
36,GIN,0.0,273156.0
36,GMB,0.0,27853.0
36,GNB,0.0,0.0
36,GNQ,0.0,219301.0
36,KEN,0.0,101084.0
36,LBR,0.0,305060.0
36,LBY,0.0,0.0
36,LSO,0.0,0.0
36,MAR,0.0,180606.0
36,MDG,0.0,0.0
36,MLI,0.0,0.0
36,MOZ,0.0,11182.0
36,MRT,0.0,74437.0
36,MUS,0.0,1968519.0
36,MWI,0.0,0.0
36,NAM,0.0,0.0
36,NER,0.0,192489.0
36,NGA,0.0,344553.0
36,RWA,0.0,127454.0
36,SDN,0.0,5014670.0
36,SEN,0.0,11900.0
36,SLE,0.0,0.0
36,SOM,0.0,0.0
36,STP,0.0,0.0
36,SWZ,0.0,0.0
36,SYC,0.0,0.0
36,TCD,0.0,50634.0
36,TGO,0.0,69250.0
36,TUN,0.0,46486.0
36,TZA,0.0,299238.0
36,UGA,0.0,1180008.0
36,ZAF,138.0,19459777.0
36,ZMB,0.0,402392.0
36,ZWE,0.0,24177.0
37,AGO,0.0,679355.0
37,BDI,0.0,47051.0
37,BEN,0.0,2031910.0
37,BFA,0.0,160041.0
37,BWA,0.0,15769.0
37,CAF,0.0,0.0
37,CIV,0.0,320373.0
37,CMR,0.0,434117.0
37,COD,0.0,1415723.0
37,COG,0.0,304382.0
37,COM,0.0,15515.0
37,CPV,0.0,0.0
37,DJI,0.0,356090.0
37,DZA,0.0,2421219.0
37,EGY,0.0,6667013.0
37,ERI,0.0,2727.0
37,ETH,0.0,3169210.0
37,GAB,0.0,0.0
37,GHA,0.0,995533.0
37,GIN,0.0,797286.0
37,GMB,0.0,93961.0
37,GNB,0.0,0.0
37,GNQ,0.0,2486.0
37,KEN,0.0,1364599.0
37,LBR,0.0,0.0
37,LBY,0.0,203102.0
37,LSO,0.0,3185.0
37,MAR,0.0,488559.0
37,MDG,0.0,311599.0
37,MLI,0.0,1888.0
37,MOZ,0.0,308537.0
37,MRT,0.0,2376.0
37,MUS,6769.0,2535462.0
37,MWI,0.0,111270.0
37,NAM,0.0,6858.0
37,NER,0.0,96175.0
37,NGA,0.0,13474558.0
37,RWA,0.0,65601.0
37,SDN,0.0,338106.0
37,SEN,0.0,137093.0
37,SLE,0.0,25203.0
37,SOM,0.0,45837.0
37,STP,0.0,0.0
37,SWZ,0.0,412.0
37,SYC,0.0,0.0
37,TCD,0.0,7646.0
37,TGO,0.0,18661.0
37,TUN,0.0,635783.0
37,TZA,0.0,1564384.0
37,UGA,0.0,1242514.0
37,ZAF,2050.0,8765637.0
37,ZMB,0.0,319409.0
37,ZWE,0.0,522356.0
38,AGO,0.0,18527151.0
38,BDI,0.0,270121.0
38,BEN,0.0,26263593.0
38,BFA,0.0,11714730.0
38,BWA,0.0,396929.0
38,CAF,0.0,0.0
38,CIV,557278.0,80161594.0
38,CMR,331.0,39724731.0
38,COD,4451513.0,23550186.0
38,COG,0.0,4174837.0
38,COM,0.0,2123.0
38,CPV,0.0,190745.0
38,DJI,0.0,5583909.0
38,DZA,2323.0,38952471.0
38,EGY,205034.0,66295933.0
38,ERI,0.0,265396.0
38,ETH,0.0,29717296.0
38,GAB,874.0,2220615.0
38,GHA,78467.0,143267639.0
38,GIN,0.0,12302378.0
38,GMB,0.0,379716.0
38,GNB,0.0,0.0
38,GNQ,0.0,1257759.0
38,KEN,581.0,38868997.0
38,LBR,0.0,1404939.0
38,LBY,0.0,3018687.0
38,LSO,0.0,70262.0
38,MAR,1041664.0,9503159.0
38,MDG,66.0,5847982.0
38,MLI,0.0,10297646.0
38,MOZ,33700000.0,13228831.0
38,MRT,0.0,1773312.0
38,MUS,14.0,6500365.0
38,MWI,0.0,434372.0
38,NAM,0.0,962309.0
38,NER,77546.0,8551373.0
38,NGA,1398456.0,322762132.0
38,RWA,0.0,1016872.0
38,SDN,44080.0,20695051.0
38,SEN,30505.0,13337977.0
38,SLE,0.0,1086337.0
38,SOM,0.0,2489872.0
38,STP,0.0,52982.0
38,SWZ,0.0,0.0
38,SYC,0.0,20198.0
38,TCD,0.0,14233059.0
38,TGO,0.0,7862085.0
38,TUN,910.0,3718101.0
38,TZA,41526.0,36671155.0
38,UGA,0.0,8056655.0
38,ZAF,69552757.0,129098048.0
38,ZMB,1677102.0,7859667.0
38,ZWE,0.0,12196180.0
39,AGO,50380.0,246678723.0
39,BDI,0.0,465457.0
39,BEN,10042.0,57939407.0
39,BFA,2502867.0,955511.0
39,BWA,0.0,1900336.0
39,CAF,0.0,242041.0
39,CIV,199550.0,49092445.0
39,CMR,27587.0,55021880.0
39,COD,1225354.0,244632455.0
39,COG,0.0,31254740.0
39,COM,0.0,2970114.0
39,CPV,0.0,3642840.0
39,DJI,587065.0,45619753.0
39,DZA,1924532.0,194764461.0
39,EGY,10944556.0,302613635.0
39,ERI,371.0,2155844.0
39,ETH,1216471.0,51002630.0
39,GAB,0.0,15352763.0
39,GHA,3780638.0,204522456.0
39,GIN,0.0,32697114.0
39,GMB,1267.0,6406069.0
39,GNB,0.0,500908.0
39,GNQ,0.0,15453478.0
39,KEN,5000465.0,264695114.0
39,LBR,176.0,10135261.0
39,LBY,138823.0,91829783.0
39,LSO,1112.0,2800531.0
39,MAR,1943193.0,116199881.0
39,MDG,41173.0,31959718.0
39,MLI,0.0,2470508.0
39,MOZ,324187.0,81830318.0
39,MRT,0.0,13453015.0
39,MUS,2487530.0,40977766.0
39,MWI,0.0,9275305.0
39,NAM,19140.0,18285904.0
39,NER,93718.0,5511011.0
39,NGA,8310164.0,676625587.0
39,RWA,43533.0,3979666.0
39,SDN,5045336.0,71917910.0
39,SEN,954668.0,66045542.0
39,SLE,59989.0,9741002.0
39,SOM,32758.0,6731841.0
39,STP,0.0,65127.0
39,SWZ,12242.0,477034.0
39,SYC,155220.0,2696340.0
39,TCD,319560.0,3663389.0
39,TGO,12864.0,38550788.0
39,TUN,16506779.0,68018947.0
39,TZA,12726656.0,142107145.0
39,UGA,3496995.0,10305971.0
39,ZAF,103589284.0,471715788.0
39,ZMB,218520.0,13288466.0
39,ZWE,71283.0,17734954.0
40,AGO,0.0,101527868.0
40,BDI,0.0,1819538.0
40,BEN,0.0,16871519.0
40,BFA,0.0,2772930.0
40,BWA,0.0,2506676.0
40,CAF,0.0,14958.0
40,CIV,22400000.0,28831978.0
40,CMR,3100356.0,46443289.0
40,COD,7201461.0,110004440.0
40,COG,0.0,23409725.0
40,COM,0.0,267556.0
40,CPV,0.0,1237443.0
40,DJI,0.0,28178856.0
40,DZA,507.0,271168740.0
40,EGY,118777.0,148522047.0
40,ERI,0.0,13028446.0
40,ETH,12287.0,64712769.0
40,GAB,851306.0,8929886.0
40,GHA,0.0,86970079.0
40,GIN,42955.0,19882345.0
40,GMB,1430.0,3754860.0
40,GNB,0.0,500176.0
40,GNQ,0.0,8236050.0
40,KEN,366.0,113698886.0
40,LBR,3564387.0,5046030.0
40,LBY,0.0,68887895.0
40,LSO,0.0,1432455.0
40,MAR,324134.0,42538643.0
40,MDG,0.0,17496123.0
40,MLI,989.0,4563574.0
40,MOZ,0.0,42383262.0
40,MRT,0.0,10035778.0
40,MUS,14628.0,11281953.0
40,MWI,259.0,8973036.0
40,NAM,336.0,10578742.0
40,NER,0.0,3376674.0
40,NGA,2212833.0,435057507.0
40,RWA,0.0,5253905.0
40,SDN,39.0,98187765.0
40,SEN,893.0,32270656.0
40,SLE,66.0,4842100.0
40,SOM,2101.0,8967813.0
40,STP,0.0,19056.0
40,SWZ,2441.0,470058.0
40,SYC,0.0,1490106.0
40,TCD,0.0,1772041.0
40,TGO,0.0,36688053.0
40,TUN,76231.0,10919465.0
40,TZA,4873.0,114737076.0
40,UGA,0.0,13591477.0
40,ZAF,625404.0,255379719.0
40,ZMB,0.0,17988790.0
40,ZWE,0.0,18154767.0
41,AGO,0.0,1198012.0
41,BDI,246408.0,0.0
41,BEN,0.0,34158.0
41,BFA,322278.0,2025.0
41,BWA,349580.0,0.0
41,CAF,0.0,0.0
41,CIV,29066.0,432.0
41,CMR,260933.0,266.0
41,COD,335810.0,413893.0
41,COG,0.0,32.0
41,COM,0.0,0.0
41,CPV,0.0,0.0
41,DJI,31409.0,0.0
41,DZA,377338.0,171968.0
41,EGY,18905842.0,65838.0
41,ERI,466713.0,0.0
41,ETH,50124817.0,539357.0
41,GAB,0.0,0.0
41,GHA,0.0,380518.0
41,GIN,0.0,9600.0
41,GMB,0.0,2413.0
41,GNB,0.0,0.0
41,GNQ,0.0,528.0
41,KEN,10334773.0,0.0
41,LBR,0.0,0.0
41,LBY,0.0,55482.0
41,LSO,0.0,0.0
41,MAR,789145.0,1219.0
41,MDG,40954.0,0.0
41,MLI,3311637.0,0.0
41,MOZ,2346.0,28.0
41,MRT,0.0,0.0
41,MUS,0.0,17243.0
41,MWI,867442.0,0.0
41,NAM,1478130.0,0.0
41,NER,0.0,0.0
41,NGA,14397480.0,507890.0
41,RWA,576325.0,306.0
41,SDN,3254760.0,0.0
41,SEN,1447739.0,144630.0
41,SLE,0.0,0.0
41,SOM,2569490.0,0.0
41,STP,0.0,0.0
41,SWZ,0.0,0.0
41,SYC,0.0,0.0
41,TCD,0.0,0.0
41,TGO,280534.0,0.0
41,TUN,545206.0,7312.0
41,TZA,9913544.0,42788.0
41,UGA,26820122.0,0.0
41,ZAF,151091561.0,6237309.0
41,ZMB,1448216.0,86251.0
41,ZWE,240603.0,1569.0
42,AGO,0.0,86337647.0
42,BDI,0.0,56505.0
42,BEN,207.0,64225041.0
42,BFA,0.0,78875.0
42,BWA,2122.0,422588.0
42,CAF,0.0,338588.0
42,CIV,0.0,8449796.0
42,CMR,0.0,26501764.0
42,COD,226016.0,25167891.0
42,COG,0.0,5945769.0
42,COM,0.0,1551002.0
42,CPV,0.0,1600604.0
42,DJI,0.0,16521649.0
42,DZA,10843.0,50140316.0
42,EGY,46801.0,40781062.0
42,ERI,0.0,57213.0
42,ETH,12767.0,9889848.0
42,GAB,0.0,2881121.0
42,GHA,0.0,77267918.0
42,GIN,0.0,13748752.0
42,GMB,0.0,1443986.0
42,GNB,0.0,310108.0
42,GNQ,0.0,983427.0
42,KEN,44368.0,77833291.0
42,LBR,0.0,921663.0
42,LBY,0.0,37579147.0
42,LSO,0.0,1973662.0
42,MAR,624681.0,36540455.0
42,MDG,2004.0,17594853.0
42,MLI,0.0,1015873.0
42,MOZ,0.0,28618904.0
42,MRT,0.0,5570798.0
42,MUS,303997.0,7841572.0
42,MWI,0.0,3774642.0
42,NAM,2421.0,6940444.0
42,NER,0.0,292150.0
42,NGA,237.0,131949689.0
42,RWA,1873.0,229326.0
42,SDN,0.0,31832630.0
42,SEN,0.0,19311510.0
42,SLE,0.0,1062896.0
42,SOM,0.0,997260.0
42,STP,0.0,9660.0
42,SWZ,38.0,43930.0
42,SYC,0.0,196341.0
42,TCD,4079.0,158380.0
42,TGO,0.0,33825480.0
42,TUN,2014115.0,15095767.0
42,TZA,0.0,73659605.0
42,UGA,0.0,14617882.0
42,ZAF,392383.0,182543575.0
42,ZMB,0.0,1616838.0
42,ZWE,19058.0,363751.0
43,AGO,0.0,3637.0
43,BDI,0.0,108.0
43,BEN,0.0,6420.0
43,BFA,0.0,0.0
43,BWA,0.0,37.0
43,CAF,0.0,0.0
43,CIV,0.0,0.0
43,CMR,0.0,6771.0
43,COD,7030.0,6291730.0
43,COG,0.0,0.0
43,COM,0.0,0.0
43,CPV,0.0,2876.0
43,DJI,0.0,4176.0
43,DZA,0.0,3534.0
43,EGY,40916.0,904243.0
43,ERI,0.0,0.0
43,ETH,0.0,415903.0
43,GAB,0.0,0.0
43,GHA,0.0,0.0
43,GIN,0.0,0.0
43,GMB,0.0,88.0
43,GNB,0.0,0.0
43,GNQ,0.0,0.0
43,KEN,0.0,26323.0
43,LBR,0.0,0.0
43,LBY,0.0,0.0
43,LSO,0.0,0.0
43,MAR,287631.0,151.0
43,MDG,0.0,683.0
43,MLI,0.0,0.0
43,MOZ,0.0,27407.0
43,MRT,0.0,0.0
43,MUS,0.0,4846.0
43,MWI,0.0,0.0
43,NAM,165032.0,0.0
43,NER,0.0,0.0
43,NGA,0.0,105.0
43,RWA,0.0,239.0
43,SDN,55964.0,0.0
43,SEN,0.0,11159.0
43,SLE,0.0,14.0
43,SOM,0.0,0.0
43,STP,0.0,0.0
43,SWZ,0.0,0.0
43,SYC,0.0,0.0
43,TCD,0.0,0.0
43,TGO,0.0,0.0
43,TUN,2511.0,47360.0
43,TZA,107765.0,1018120.0
43,UGA,0.0,0.0
43,ZAF,282563.0,52069.0
43,ZMB,0.0,513.0
43,ZWE,0.0,180.0
44,AGO,6546018.0,59048009.0
44,BDI,0.0,245578.0
44,BEN,162529584.0,3895155.0
44,BFA,0.0,159482.0
44,BWA,332.0,1156695.0
44,CAF,27468460.0,4500.0
44,CIV,61681320.0,2386629.0
44,CMR,238079844.0,1856458.0
44,COD,91106589.0,17163458.0
44,COG,248706331.0,10374340.0
44,COM,0.0,489011.0
44,CPV,0.0,186242.0
44,DJI,0.0,21015483.0
44,DZA,0.0,123623961.0
44,EGY,553841.0,109192906.0
44,ERI,0.0,807574.0
44,ETH,20053.0,11197764.0
44,GAB,172400857.0,966838.0
44,GHA,174054763.0,5617678.0
44,GIN,4314809.0,2324595.0
44,GMB,38710410.0,1598817.0
44,GNB,46926168.0,169283.0
44,GNQ,166333463.0,5337922.0
44,KEN,285523.0,33904904.0
44,LBR,30777401.0,2307504.0
44,LBY,0.0,20165267.0
44,LSO,0.0,161442.0
44,MAR,117421.0,7828821.0
44,MDG,261991.0,2273589.0
44,MLI,1708083.0,754381.0
44,MOZ,387902030.0,7726823.0
44,MRT,0.0,1025706.0
44,MUS,84779.0,13655622.0
44,MWI,869042.0,477810.0
44,NAM,184203.0,851625.0
44,NER,5163.0,1059816.0
44,NGA,329527243.0,146402163.0
44,RWA,0.0,1604378.0
44,SDN,0.0,17357308.0
44,SEN,325144.0,2948121.0
44,SLE,14023310.0,1800163.0
44,SOM,20111.0,2458495.0
44,STP,0.0,134075.0
44,SWZ,0.0,0.0
44,SYC,0.0,1432952.0
44,TCD,0.0,243892.0
44,TGO,37647908.0,1101257.0
44,TUN,6094.0,1099580.0
44,TZA,15414870.0,23532106.0
44,UGA,2520334.0,446206.0
44,ZAF,22847654.0,61705445.0
44,ZMB,54988900.0,3496979.0
44,ZWE,378203.0,889361.0
45,AGO,0.0,8712.0
45,BDI,0.0,723.0
45,BEN,0.0,27192.0
45,BFA,0.0,1520.0
45,BWA,0.0,0.0
45,CAF,0.0,0.0
45,CIV,0.0,7927.0
45,CMR,0.0,12604.0
45,COD,0.0,14538.0
45,COG,0.0,0.0
45,COM,0.0,0.0
45,CPV,0.0,0.0
45,DJI,0.0,0.0
45,DZA,1862196.0,13757.0
45,EGY,0.0,169161.0
45,ERI,0.0,0.0
45,ETH,0.0,96245.0
45,GAB,0.0,0.0
45,GHA,0.0,0.0
45,GIN,0.0,0.0
45,GMB,0.0,4111.0
45,GNB,0.0,0.0
45,GNQ,0.0,0.0
45,KEN,0.0,0.0
45,LBR,0.0,0.0
45,LBY,0.0,0.0
45,LSO,0.0,0.0
45,MAR,1401.0,0.0
45,MDG,0.0,0.0
45,MLI,0.0,0.0
45,MOZ,0.0,3379.0
45,MRT,0.0,11518.0
45,MUS,0.0,395.0
45,MWI,0.0,0.0
45,NAM,0.0,0.0
45,NER,0.0,7339.0
45,NGA,0.0,0.0
45,RWA,0.0,410.0
45,SDN,0.0,0.0
45,SEN,0.0,1258.0
45,SLE,0.0,0.0
45,SOM,0.0,0.0
45,STP,0.0,0.0
45,SWZ,0.0,0.0
45,SYC,0.0,0.0
45,TCD,0.0,0.0
45,TGO,0.0,0.0
45,TUN,119987.0,1465.0
45,TZA,0.0,1667.0
45,UGA,0.0,0.0
45,ZAF,20.0,188836.0
45,ZMB,0.0,15097.0
45,ZWE,0.0,1525.0
46,AGO,0.0,688352.0
46,BDI,0.0,73.0
46,BEN,0.0,176929.0
46,BFA,0.0,550.0
46,BWA,0.0,501.0
46,CAF,0.0,0.0
46,CIV,0.0,14054.0
46,CMR,0.0,79013.0
46,COD,147052.0,46831.0
46,COG,0.0,8401.0
46,COM,0.0,718.0
46,CPV,0.0,0.0
46,DJI,0.0,85534.0
46,DZA,0.0,640393.0
46,EGY,0.0,260769.0
46,ERI,0.0,212.0
46,ETH,0.0,5224.0
46,GAB,0.0,125115.0
46,GHA,0.0,632228.0
46,GIN,0.0,4272.0
46,GMB,0.0,159.0
46,GNB,0.0,1544.0
46,GNQ,0.0,10222.0
46,KEN,1480.0,353990.0
46,LBR,0.0,0.0
46,LBY,0.0,461584.0
46,LSO,0.0,0.0
46,MAR,4579.0,795292.0
46,MDG,21835.0,7719.0
46,MLI,0.0,651.0
46,MOZ,0.0,90484.0
46,MRT,0.0,12571.0
46,MUS,0.0,142719.0
46,MWI,0.0,0.0
46,NAM,0.0,1045.0
46,NER,0.0,5787.0
46,NGA,0.0,119982.0
46,RWA,0.0,14440.0
46,SDN,0.0,40899.0
46,SEN,1261.0,32406.0
46,SLE,0.0,5235.0
46,SOM,0.0,4727.0
46,STP,0.0,0.0
46,SWZ,0.0,0.0
46,SYC,0.0,215.0
46,TCD,0.0,0.0
46,TGO,0.0,3724.0
46,TUN,0.0,39155.0
46,TZA,0.0,264257.0
46,UGA,0.0,11099.0
46,ZAF,209.0,5313027.0
46,ZMB,0.0,23506.0
46,ZWE,0.0,31694.0
47,AGO,0.0,0.0
47,BDI,0.0,0.0
47,BEN,0.0,0.0
47,BFA,0.0,48.0
47,BWA,0.0,0.0
47,CAF,0.0,0.0
47,CIV,0.0,0.0
47,CMR,0.0,0.0
47,COD,0.0,610293.0
47,COG,0.0,0.0
47,COM,0.0,0.0
47,CPV,0.0,0.0
47,DJI,0.0,39200.0
47,DZA,685986.0,0.0
47,EGY,0.0,0.0
47,ERI,0.0,0.0
47,ETH,0.0,42286.0
47,GAB,0.0,0.0
47,GHA,0.0,0.0
47,GIN,0.0,0.0
47,GMB,0.0,0.0
47,GNB,0.0,0.0
47,GNQ,0.0,0.0
47,KEN,0.0,17095.0
47,LBR,0.0,0.0
47,LBY,0.0,0.0
47,LSO,0.0,0.0
47,MAR,1354407.0,0.0
47,MDG,0.0,0.0
47,MLI,0.0,0.0
47,MOZ,0.0,7339.0
47,MRT,0.0,0.0
47,MUS,0.0,0.0
47,MWI,0.0,378196.0
47,NAM,0.0,0.0
47,NER,0.0,0.0
47,NGA,82146.0,302002.0
47,RWA,0.0,74589.0
47,SDN,0.0,0.0
47,SEN,0.0,0.0
47,SLE,0.0,0.0
47,SOM,0.0,0.0
47,STP,0.0,0.0
47,SWZ,0.0,0.0
47,SYC,0.0,0.0
47,TCD,0.0,0.0
47,TGO,0.0,0.0
47,TUN,19357.0,1984.0
47,TZA,0.0,308004.0
47,UGA,0.0,52340.0
47,ZAF,366899251.0,1808420.0
47,ZMB,0.0,158599.0
47,ZWE,0.0,42402.0
48,AGO,0.0,140891095.0
48,BDI,0.0,96608.0
48,BEN,0.0,19675156.0
48,BFA,0.0,3281343.0
48,BWA,9.0,1140643.0
48,CAF,0.0,249575.0
48,CIV,31351.0,17337497.0
48,CMR,7645.0,30760717.0
48,COD,31647.0,67735535.0
48,COG,0.0,12650031.0
48,COM,0.0,872676.0
48,CPV,0.0,985035.0
48,DJI,0.0,10602465.0
48,DZA,5467.0,24006999.0
48,EGY,14014.0,82234085.0
48,ERI,21.0,1713494.0
48,ETH,13402.0,12718776.0
48,GAB,0.0,4704455.0
48,GHA,0.0,148597848.0
48,GIN,0.0,17506528.0
48,GMB,0.0,2342948.0
48,GNB,0.0,304306.0
48,GNQ,0.0,1714990.0
48,KEN,44907.0,82923168.0
48,LBR,0.0,3616138.0
48,LBY,0.0,28010834.0
48,LSO,0.0,898118.0
48,MAR,2025.0,15506664.0
48,MDG,81.0,12704170.0
48,MLI,0.0,700599.0
48,MOZ,5.0,30693834.0
48,MRT,0.0,5402413.0
48,MUS,9463.0,14661244.0
48,MWI,0.0,1277798.0
48,NAM,0.0,4362753.0
48,NER,0.0,729126.0
48,NGA,569.0,264020472.0
48,RWA,0.0,1491809.0
48,SDN,0.0,15582418.0
48,SEN,200345.0,92146668.0
48,SLE,0.0,3342341.0
48,SOM,0.0,2353967.0
48,STP,0.0,33401.0
48,SWZ,0.0,87360.0
48,SYC,0.0,4761833.0
48,TCD,0.0,272483.0
48,TGO,0.0,31500897.0
48,TUN,48258.0,6120756.0
48,TZA,1114.0,60492812.0
48,UGA,0.0,3828625.0
48,ZAF,2380007.0,151345610.0
48,ZMB,382.0,1676095.0
48,ZWE,0.0,6408950.0
49,AGO,0.0,4838370.0
49,BDI,0.0,61243.0
49,BEN,2000.0,1004485.0
49,BFA,2146.0,51743.0
49,BWA,6.0,126939.0
49,CAF,0.0,7257.0
49,CIV,0.0,642996.0
49,CMR,26329.0,2050956.0
49,COD,8742.0,756492.0
49,COG,0.0,222886.0
49,COM,0.0,84339.0
49,CPV,0.0,9117.0
49,DJI,0.0,915084.0
49,DZA,3331.0,4637691.0
49,EGY,39565.0,3219629.0
49,ERI,0.0,3074.0
49,ETH,15093.0,5359422.0
49,GAB,1.0,328996.0
49,GHA,599.0,4435043.0
49,GIN,0.0,635086.0
49,GMB,0.0,17760.0
49,GNB,0.0,5379.0
49,GNQ,0.0,17557.0
49,KEN,2279.0,5222269.0
49,LBR,0.0,986353.0
49,LBY,0.0,927877.0
49,LSO,0.0,13343.0
49,MAR,31.0,41153863.0
49,MDG,383.0,581130.0
49,MLI,0.0,251383.0
49,MOZ,0.0,4115058.0
49,MRT,0.0,230757.0
49,MUS,2033.0,1624442.0
49,MWI,0.0,453987.0
49,NAM,0.0,511560.0
49,NER,0.0,53887.0
49,NGA,742.0,41534587.0
49,RWA,0.0,198406.0
49,SDN,0.0,1048348.0
49,SEN,2226.0,1172434.0
49,SLE,2436.0,250708.0
49,SOM,0.0,194376.0
49,STP,0.0,3321.0
49,SWZ,0.0,8276.0
49,SYC,0.0,8373.0
49,TCD,0.0,68106.0
49,TGO,0.0,2124201.0
49,TUN,9254.0,1117588.0
49,TZA,1.0,2737151.0
49,UGA,0.0,1055688.0
49,ZAF,19943.0,23213978.0
49,ZMB,0.0,1611467.0
49,ZWE,12.0,1511726.0
50,AGO,0.0,96600.0
50,BDI,0.0,0.0
50,BEN,0.0,0.0
50,BFA,0.0,3537.0
50,BWA,0.0,0.0
50,CAF,0.0,0.0
50,CIV,0.0,43026.0
50,CMR,0.0,8501.0
50,COD,957966.0,204184.0
50,COG,0.0,0.0
50,COM,0.0,0.0
50,CPV,0.0,0.0
50,DJI,0.0,31140.0
50,DZA,0.0,403753.0
50,EGY,0.0,364311.0
50,ERI,0.0,0.0
50,ETH,6.0,51532.0
50,GAB,0.0,0.0
50,GHA,0.0,550.0
50,GIN,0.0,0.0
50,GMB,0.0,60367.0
50,GNB,0.0,0.0
50,GNQ,0.0,0.0
50,KEN,0.0,0.0
50,LBR,0.0,0.0
50,LBY,0.0,1723641.0
50,LSO,0.0,0.0
50,MAR,0.0,3710456.0
50,MDG,0.0,960728.0
50,MLI,0.0,0.0
50,MOZ,0.0,4382.0
50,MRT,0.0,9489.0
50,MUS,0.0,189614.0
50,MWI,0.0,0.0
50,NAM,0.0,0.0
50,NER,0.0,0.0
50,NGA,0.0,169623.0
50,RWA,0.0,6541.0
50,SDN,0.0,42761.0
50,SEN,0.0,161138.0
50,SLE,0.0,0.0
50,SOM,0.0,0.0
50,STP,0.0,0.0
50,SWZ,0.0,50399.0
50,SYC,0.0,0.0
50,TCD,0.0,567.0
50,TGO,0.0,36300.0
50,TUN,0.0,6936867.0
50,TZA,0.0,87874.0
50,UGA,0.0,0.0
50,ZAF,79.0,1810281.0
50,ZMB,0.0,19718.0
50,ZWE,0.0,10797.0
51,AGO,0.0,325372.0
51,BDI,0.0,2557.0
51,BEN,0.0,35085.0
51,BFA,0.0,16445.0
51,BWA,0.0,29016.0
51,CAF,0.0,0.0
51,CIV,0.0,18570.0
51,CMR,0.0,34146.0
51,COD,0.0,17102808.0
51,COG,0.0,0.0
51,COM,0.0,0.0
51,CPV,0.0,0.0
51,DJI,0.0,36424.0
51,DZA,0.0,348225.0
51,EGY,116624.0,3282348.0
51,ERI,0.0,0.0
51,ETH,0.0,595398.0
51,GAB,0.0,0.0
51,GHA,0.0,0.0
51,GIN,0.0,0.0
51,GMB,0.0,65728.0
51,GNB,0.0,0.0
51,GNQ,0.0,0.0
51,KEN,0.0,1015937.0
51,LBR,0.0,0.0
51,LBY,29000.0,71181.0
51,LSO,6105581.0,352.0
51,MAR,213888.0,969387.0
51,MDG,0.0,69750954.0
51,MLI,0.0,0.0
51,MOZ,5563.0,411333.0
51,MRT,0.0,185877.0
51,MUS,11130.0,13955053.0
51,MWI,0.0,0.0
51,NAM,0.0,0.0
51,NER,0.0,9582.0
51,NGA,0.0,2422594.0
51,RWA,0.0,76211.0
51,SDN,0.0,0.0
51,SEN,0.0,465352.0
51,SLE,0.0,0.0
51,SOM,0.0,0.0
51,STP,0.0,0.0
51,SWZ,0.0,0.0
51,SYC,0.0,0.0
51,TCD,0.0,0.0
51,TGO,0.0,0.0
51,TUN,41819.0,1049849.0
51,TZA,0.0,126003.0
51,UGA,0.0,0.0
51,ZAF,197124377.0,699223.0
51,ZMB,0.0,1642.0
51,ZWE,0.0,435.0
52,AGO,0.0,16756415.0
52,BDI,0.0,60243.0
52,BEN,71628604.0,852530077.0
52,BFA,110332665.0,2080260.0
52,BWA,0.0,56115.0
52,CAF,0.0,0.0
52,CIV,31400391.0,29436611.0
52,CMR,57500000.0,44607261.0
52,COD,1025.0,74962002.0
52,COG,0.0,50059085.0
52,COM,0.0,68625.0
52,CPV,0.0,208205.0
52,DJI,0.0,2259917.0
52,DZA,0.0,2439565.0
52,EGY,13359194.0,122903314.0
52,ERI,0.0,696025.0
52,ETH,4663218.0,7303220.0
52,GAB,0.0,7620717.0
52,GHA,85590.0,66093888.0
52,GIN,0.0,63403585.0
52,GMB,0.0,155268085.0
52,GNB,0.0,0.0
52,GNQ,0.0,661545.0
52,KEN,569.0,94737149.0
52,LBR,0.0,1075870.0
